date,mean_wind_speed_kph,max_hourly_mean_wind_speed_kph,min_hourly_mean_wind_speed_kph,high_ten_min_mean_wind_speed_kph,wind_direction_at_max_ten_min_mean_deg,highest_gust_speed_kph
2021-07-24,7.4,11.112,3.704,16.65,310,22.2
2021-07-25,9.43,16.668,3.704,20.35,310,33.3
2021-07-26,9.81,14.816,5.556,18.5,290,27.75
2021-07-27,12.95,18.52,5.556,22.2,280,33.3
2021-07-28,15.36,27.78,5.556,31.45,270,49.95
2021-07-29,11.66,18.52,7.408,22.2,290,29.6
2021-07-30,13.51,20.372,7.408,24.05,280,35.15
2021-07-31,11.1,14.816,5.556,20.35,10,31.45
2021-08-01,11.47,16.668,5.556,20.35,40,31.45
2021-08-02,6.66,11.112,1.852,14.8,230,22.2
2021-08-03,7.77,12.964,3.704,16.65,210,25.9
2021-08-04,9.43,14.816,3.704,18.5,240,29.6
2021-08-05,12.95,22.224,5.556,24.05,120,40.7
2021-08-06,16.65,22.224,11.112,25.9,260,38.85
2021-08-07,22.39,25.928,12.964,29.6,280,53.65
2021-08-08,20.54,27.78,9.26,29.6,280,49.95
2021-08-09,10.92,14.816,5.556,18.5,290,27.75
2021-08-10,7.4,11.112,3.704,14.8,160,25.9
2021-08-11,16.09,20.372,9.26,24.05,190,40.7
2021-08-12,24.24,31.484,12.964,35.15,160,57.35
2021-08-13,16.65,24.076,7.408,27.75,230,46.25
2021-08-14,9.43,16.668,3.704,18.5,80,31.45
2021-08-15,14.99,20.372,9.26,24.05,350,42.55
2021-08-16,17.02,22.224,11.112,31.45,270,42.55
2021-08-17,17.94,22.224,9.26,27.75,290,38.85
2021-08-18,10.18,14.816,3.704,18.5,300,29.6
2021-08-19,6.66,14.816,1.852,20.35,210,29.6
2021-08-20,11.66,18.52,5.556,22.2,160,35.15
2021-08-21,12.02,20.372,7.408,24.05,210,37
2021-08-22,5.92,9.26,3.704,11.1,270,14.8
2021-08-23,5,9.26,1.852,11.1,130,14.8
2021-08-24,9.25,12.964,3.704,16.65,80,25.9
2021-08-25,7.77,11.112,5.556,16.65,350,24.05
2021-08-26,6.29,9.26,3.704,9.25,350,12.95
2021-08-27,6.29,9.26,3.704,11.1,80,18.5
2021-08-28,8.33,12.964,1.852,16.65,0,24.05
2021-08-29,8.69,11.112,5.556,12.95,30,20.35
2021-08-30,8.88,16.668,1.852,18.5,80,27.75
2021-08-31,10.54,14.816,3.704,18.5,50,27.75
2021-09-01,7.58,14.816,1.852,18.5,80,25.9
2021-09-02,8.33,12.964,3.704,14.8,90,24.05
2021-09-03,6.66,11.112,3.704,14.8,50,20.35
2021-09-04,9.99,12.964,7.408,16.65,110,24.05
2021-09-05,8.51,12.964,3.704,16.65,200,24.05
2021-09-06,9.25,16.668,1.852,20.35,210,29.6
2021-09-07,7.58,11.112,3.704,14.8,150,22.2
2021-09-08,10.36,14.816,5.556,18.5,50,25.9
2021-09-09,6.66,11.112,1.852,12.95,300,20.35
2021-09-10,11.1,16.668,7.408,18.5,280,25.9
2021-09-11,10.73,20.372,5.556,24.05,270,35.15
2021-09-12,7.22,9.26,5.556,12.95,100,20.35
2021-09-13,10.54,16.668,5.556,18.5,100,29.6
2021-09-14,7.22,11.112,5.556,12.95,270,20.35
2021-09-15,6.48,12.964,1.852,14.8,260,22.2
2021-09-16,16.46,24.076,7.408,27.75,190,46.25
2021-09-17,9.62,22.224,3.704,20.35,160,33.3
2021-09-18,9.07,14.816,1.852,16.65,160,27.75
2021-09-19,10.92,20.372,5.556,22.2,280,33.3
2021-09-20,8.69,16.668,3.704,20.35,290,29.6
2021-09-21,12.77,20.372,1.852,24.05,220,35.15
2021-09-22,18.69,25.928,9.26,29.6,220,46.25
2021-09-23,15.91,24.076,9.26,25.9,270,38.85
2021-09-24,14.06,25.928,3.704,27.75,260,40.7
2021-09-25,15.36,22.224,9.26,24.05,190,38.85
2021-09-26,14.62,24.076,5.556,31.45,170,48.1
2021-09-27,12.02,18.52,5.556,25.9,260,40.7
2021-09-28,11.66,18.52,3.704,27.75,280,42.55
2021-09-29,14.06,25.928,5.556,31.45,170,51.8
2021-09-30,15.73,27.78,5.556,29.6,200,48.1
2021-10-01,18.87,29.632,9.26,37,250,59.2
2021-10-02,14.43,20.372,9.26,24.05,270,44.4
2021-10-03,15.17,25.928,9.26,33.3,270,48.1
2021-10-04,9.99,14.816,1.852,20.35,190,29.6
2021-10-05,11.47,20.372,3.704,25.9,290,42.55
2021-10-06,14.43,22.224,5.556,25.9,210,44.4
2021-10-07,18.31,25.928,9.26,27.75,200,46.25
2021-10-08,15.73,24.076,11.112,25.9,150,44.4
2021-10-09,10.73,16.668,3.704,20.35,280,27.75
2021-10-10,7.03,16.668,1.852,20.35,290,29.6
2021-10-11,5.92,12.964,1.852,14.8,200,22.2
2021-10-12,4.07,9.26,1.852,11.1,300,16.65
2021-10-13,6.85,12.964,1.852,14.8,200,22.2
2021-10-14,11.47,14.816,7.408,18.5,200,27.75
2021-10-15,7.58,12.964,3.704,16.65,100,25.9
2021-10-16,13.32,22.224,3.704,24.05,180,42.55
2021-10-17,12.95,20.372,5.556,22.2,140,37
2021-10-18,20.35,29.632,12.964,35.15,200,53.65
2021-10-19,19.79,31.484,12.964,35.15,200,62.9
2021-10-20,11.66,22.224,1.852,27.75,290,46.25
2021-10-21,12.02,18.52,7.408,25.9,330,46.25
2021-10-22,12.58,18.52,7.408,22.2,250,35.15
2021-10-23,21.46,27.78,14.816,31.45,180,51.8
2021-10-24,17.39,27.78,9.26,33.3,220,48.1
2021-10-25,13.51,20.372,9.26,25.9,240,40.7
2021-10-26,26.64,38.892,16.668,42.55,200,68.45
2021-10-27,17.21,25.928,9.26,27.75,210,49.95
2021-10-28,9.62,12.964,1.852,18.5,200,29.6
2021-10-29,7.4,12.964,3.704,22.2,240,31.45
2021-10-30,12.58,25.928,7.408,31.45,110,49.95
2021-10-31,16.09,29.632,5.556,31.45,270,53.65
2021-11-01,14.43,22.224,7.408,27.75,270,48.1
2021-11-02,10.36,14.816,5.556,20.35,320,38.85
2021-11-03,12.58,20.372,7.408,25.9,350,46.25
2021-11-04,10.54,14.816,5.556,18.5,320,27.75
2021-11-05,9.62,12.964,5.556,16.65,250,25.9
2021-11-06,21.64,37.04,3.704,44.4,280,64.75
2021-11-07,9.62,14.816,3.704,18.5,270,29.6
2021-11-08,18.13,27.78,5.556,31.45,210,48.1
2021-11-09,9.07,14.816,1.852,18.5,280,27.75
2021-11-10,7.03,11.112,3.704,14.8,200,22.2
2021-11-11,19.61,31.484,5.556,37,200,66.6
2021-11-12,22.57,33.336,9.26,37,270,59.2
2021-11-13,10.18,18.52,3.704,20.35,220,29.6
2021-11-14,14.06,22.224,5.556,25.9,220,38.85
2021-11-15,7.22,11.112,1.852,14.8,190,20.35
2021-11-16,16.28,24.076,11.112,31.45,220,46.25
2021-11-17,15.36,22.224,7.408,22.2,260,37
2021-11-18,18.13,24.076,12.964,25.9,230,37
2021-11-19,15.91,20.372,9.26,24.05,200,37
2021-11-20,12.21,16.668,7.408,22.2,310,40.7
2021-11-21,10.92,18.52,5.556,25.9,20,37
2021-11-22,5.37,9.26,1.852,12.95,320,16.65
2021-11-23,7.77,12.964,1.852,14.8,190,22.2
2021-11-24,13.13,24.076,7.408,29.6,350,48.1
2021-11-25,14.24,20.372,7.408,31.45,280,55.5
2021-11-26,27.94,35.188,12.964,42.55,350,81.4
2021-11-27,17.02,29.632,7.408,38.85,350,70.3
2021-11-28,7.77,18.52,1.852,22.2,310,31.45
2021-11-29,14.8,22.224,3.704,25.9,270,38.85
2021-11-30,19.79,35.188,12.964,37,310,55.5
2021-12-01,19.98,29.632,7.408,38.85,310,62.9
2021-12-02,11.47,24.076,1.852,27.75,300,42.55
2021-12-03,12.02,24.076,5.556,27.75,280,42.55
2021-12-04,18.69,24.076,9.26,35.15,300,59.2
2021-12-05,10.36,20.372,3.704,22.2,160,35.15
2021-12-06,17.21,25.928,11.112,42.55,260,74
2021-12-07,30.71,51.856,9.26,61.05,300,94.35
2021-12-08,34.41,51.856,14.816,57.35,300,96.2
2021-12-09,15.73,29.632,7.408,38.85,270,62.9
2021-12-10,11.66,20.372,5.556,31.45,290,62.9
2021-12-11,15.73,25.928,9.26,27.75,210,40.7
2021-12-12,19.24,46.3,5.556,53.65,200,88.8
2021-12-13,8.69,12.964,3.704,16.65,170,25.9
2021-12-14,19.24,31.484,11.112,33.3,210,53.65
2021-12-15,19.06,24.076,14.816,27.75,210,42.55
2021-12-16,10.36,14.816,7.408,18.5,170,27.75
2021-12-17,11.47,14.816,7.408,18.5,130,27.75
2021-12-18,10.54,14.816,7.408,18.5,100,25.9
2021-12-19,9.25,12.964,5.556,14.8,70,20.35
2021-12-20,12.77,16.668,9.26,20.35,100,31.45
2021-12-21,15.54,20.372,9.26,22.2,110,35.15
2021-12-22,17.76,25.928,12.964,29.6,120,46.25
2021-12-23,14.62,20.372,5.556,29.6,210,46.25
2021-12-24,17.02,25.928,9.26,29.6,100,44.4
2021-12-25,20.72,33.336,9.26,37,100,55.5
2021-12-26,11.28,14.816,7.408,16.65,210,27.75
2021-12-27,9.99,14.816,5.556,16.65,60,24.05
2021-12-28,8.88,12.964,5.556,22.2,150,38.85
2021-12-29,21.83,40.744,11.112,46.25,250,66.6
2021-12-30,14.24,24.076,9.26,25.9,210,40.7
2021-12-31,23.86,31.484,11.112,37,210,59.2
2022-01-01,28.31,44.448,9.26,51.8,190,83.25
2022-01-02,27.19,31.484,14.816,37,210,62.9
2022-01-03,20.72,38.892,7.408,44.4,20,62.9
2022-01-04,10.92,16.668,7.408,25.9,320,51.8
2022-01-05,8.33,18.52,5.556,22.2,150,33.3
2022-01-06,23.49,31.484,14.816,42.55,250,68.45
2022-01-07,14.06,27.78,5.556,44.4,270,81.4
2022-01-08,20.35,27.78,11.112,37,270,61.05
2022-01-09,14.43,20.372,5.556,25.9,230,49.95
2022-01-10,16.84,27.78,7.408,31.45,210,46.25
2022-01-11,11.66,14.816,9.26,16.65,210,25.9
2022-01-12,11.47,14.816,7.408,18.5,210,25.9
2022-01-13,9.81,12.964,7.408,14.8,180,22.2
2022-01-14,7.03,11.112,3.704,12.95,110,18.5
2022-01-15,5.18,7.408,1.852,9.25,180,14.8
2022-01-16,6.85,14.816,1.852,18.5,340,27.75
2022-01-17,8.51,12.964,1.852,14.8,110,25.9
2022-01-18,14.24,20.372,7.408,22.2,170,37
2022-01-19,13.88,22.224,7.408,27.75,260,42.55
2022-01-20,6.66,12.964,1.852,14.8,320,20.35
2022-01-21,8.69,14.816,3.704,16.65,220,25.9
2022-01-22,11.47,14.816,9.26,20.35,210,29.6
2022-01-23,15.73,20.372,9.26,24.05,170,38.85
2022-01-24,11.66,18.52,5.556,20.35,180,31.45
2022-01-25,7.22,11.112,3.704,12.95,190,20.35
2022-01-26,16.46,24.076,5.556,27.75,220,44.4
2022-01-27,8.14,12.964,1.852,16.65,330,25.9
2022-01-28,16.28,25.928,7.408,31.45,240,48.1
2022-01-29,19.24,40.744,5.556,44.4,280,64.75
2022-01-30,17.58,35.188,1.852,42.55,270,64.75
2022-01-31,20.72,29.632,12.964,38.85,260,55.5
2022-02-01,28.31,35.188,16.668,37,270,57.35
2022-02-02,15.17,27.78,11.112,29.6,250,42.55
2022-02-03,19.06,33.336,9.26,37,220,59.2
2022-02-04,15.91,24.076,9.26,33.3,270,62.9
2022-02-05,26.64,35.188,12.964,40.7,250,68.45
2022-02-06,22.57,31.484,7.408,38.85,290,62.9
2022-02-07,18.69,27.78,7.408,31.45,210,49.95
2022-02-08,12.58,25.928,5.556,27.75,230,46.25
2022-02-09,17.02,24.076,9.26,33.3,240,55.5
2022-02-10,16.65,27.78,7.408,38.85,260,57.35
2022-02-11,20.35,31.484,5.556,35.15,170,62.9
2022-02-12,19.42,29.632,11.112,35.15,190,51.8
2022-02-13,12.02,18.52,5.556,20.35,330,33.3
2022-02-14,16.84,25.928,3.704,29.6,290,48.1
2022-02-15,20.35,29.632,11.112,33.3,210,57.35
2022-02-16,32.75,48.152,18.52,53.65,260,90.65
2022-02-17,15.17,29.632,3.704,40.7,260,68.45
2022-02-18,24.24,40.744,7.408,46.25,290,75.85
2022-02-19,15.54,29.632,5.556,33.3,220,57.35
2022-02-20,38.48,46.3,29.632,55.5,280,96.2
2022-02-21,29.23,51.856,14.816,57.35,270,96.2
2022-02-22,27.19,40.744,14.816,49.95,270,85.1
2022-02-23,26.64,38.892,16.668,44.4,220,74
2022-02-24,21.83,33.336,11.112,40.7,250,74
2022-02-25,18.87,25.928,9.26,29.6,190,49.95
2022-02-26,31.08,38.892,24.076,44.4,160,66.6
2022-02-27,24.61,33.336,14.816,35.15,170,55.5
2022-02-28,11.28,24.076,3.704,29.6,290,42.55
2022-03-01,9.81,18.52,1.852,20.35,100,29.6
2022-03-02,14.99,20.372,9.26,27.75,270,40.7
2022-03-03,10.36,24.076,3.704,29.6,250,48.1
2022-03-04,7.58,14.816,3.704,24.05,340,31.45
2022-03-05,6.85,11.112,3.704,14.8,40,24.05
2022-03-06,9.81,16.668,3.704,18.5,160,29.6
2022-03-07,19.79,27.78,11.112,31.45,120,51.8
2022-03-08,26.64,37.04,11.112,42.55,130,77.7
2022-03-09,13.88,42.596,3.704,46.25,160,70.3
2022-03-10,19.42,29.632,5.556,33.3,160,55.5
2022-03-11,16.09,27.78,3.704,33.3,130,51.8
2022-03-12,14.99,31.484,5.556,35.15,50,49.95
2022-03-13,22.94,31.484,12.964,38.85,260,59.2
2022-03-14,18.5,25.928,11.112,29.6,250,48.1
2022-03-15,15.73,24.076,3.704,25.9,170,40.7
2022-03-16,9.99,20.372,1.852,24.05,230,35.15
2022-03-17,17.02,31.484,7.408,33.3,220,53.65
2022-03-18,14.62,24.076,7.408,27.75,170,44.4
2022-03-19,19.79,31.484,12.964,37,130,57.35
2022-03-20,16.28,20.372,12.964,24.05,120,35.15
2022-03-21,15.73,20.372,11.112,24.05,120,37
2022-03-22,18.5,24.076,12.964,25.9,120,42.55
2022-03-23,11.84,18.52,1.852,22.2,170,33.3
2022-03-24,8.14,14.816,3.704,16.65,180,24.05
2022-03-25,5.18,9.26,1.852,11.1,60,14.8
2022-03-26,10.18,16.668,5.556,18.5,110,31.45
2022-03-27,8.88,14.816,5.556,20.35,90,27.75
2022-03-28,6.1,9.26,1.852,12.95,30,16.65
2022-03-29,7.03,16.668,1.852,20.35,290,25.9
2022-03-30,12.21,22.224,3.704,24.05,40,42.55
2022-03-31,15.36,22.224,9.26,29.6,350,46.25
2022-04-01,11.1,20.372,5.556,24.05,330,38.85
2022-04-02,12.21,20.372,7.408,25.9,350,40.7
2022-04-03,11.84,22.224,1.852,29.6,280,42.55
2022-04-04,23.86,31.484,20.372,33.3,290,51.8
2022-04-05,21.83,27.78,14.816,37,230,55.5
2022-04-06,30.34,48.152,11.112,51.8,280,83.25
2022-04-07,19.24,42.596,3.704,40.7,280,62.9
2022-04-08,12.95,20.372,5.556,29.6,330,59.2
2022-04-09,7.22,11.112,3.704,14.8,140,22.2
2022-04-10,21.83,27.78,9.26,33.3,120,55.5
2022-04-11,24.05,31.484,14.816,37,120,55.5
2022-04-12,8.33,12.964,3.704,14.8,120,22.2
2022-04-13,11.1,22.224,3.704,24.05,210,35.15
2022-04-14,14.8,22.224,9.26,25.9,170,42.55
2022-04-15,12.39,18.52,5.556,22.2,190,33.3
2022-04-16,14.99,25.928,5.556,29.6,180,44.4
2022-04-17,13.88,20.372,9.26,27.75,220,44.4
2022-04-18,12.21,22.224,5.556,29.6,250,44.4
2022-04-19,8.33,12.964,3.704,18.5,290,29.6
2022-04-20,10.92,20.372,1.852,22.2,170,35.15
2022-04-21,18.69,27.78,11.112,29.6,100,46.25
2022-04-22,20.16,27.78,12.964,31.45,40,44.4
2022-04-23,19.42,29.632,12.964,33.3,70,51.8
2022-04-24,15.91,22.224,9.26,25.9,70,42.55
2022-04-25,13.32,16.668,9.26,22.2,90,35.15
2022-04-26,10.92,14.816,7.408,18.5,110,29.6
2022-04-27,10.73,12.964,7.408,18.5,70,29.6
2022-04-28,8.14,11.112,5.556,14.8,100,24.05
2022-04-29,7.4,12.964,0,14.8,250,24.05
2022-04-30,12.77,20.372,3.704,22.2,210,35.15
2022-05-01,14.06,20.372,3.704,25.9,250,40.7
2022-05-02,7.4,11.112,3.704,14.8,320,22.2
2022-05-03,10.18,20.372,1.852,22.2,210,33.3
2022-05-04,13.32,20.372,5.556,22.2,290,35.15
2022-05-05,16.28,22.224,7.408,25.9,220,38.85
2022-05-06,14.06,22.224,5.556,25.9,270,38.85
2022-05-07,5.92,11.112,1.852,12.95,190,35.15
2022-05-08,13.88,20.372,5.556,24.05,190,35.15
2022-05-09,22.01,27.78,14.816,33.3,210,51.8
2022-05-10,23.12,35.188,14.816,40.7,220,61.05
2022-05-11,17.39,27.78,3.704,31.45,280,51.8
2022-05-12,16.46,24.076,9.26,31.45,250,46.25
2022-05-13,19.79,25.928,7.408,29.6,250,46.25
2022-05-14,11.1,14.816,7.408,18.5,210,31.45
2022-05-15,13.69,20.372,7.408,24.05,100,35.15
2022-05-16,15.36,22.224,7.408,25.9,120,38.85
2022-05-17,20.16,24.076,14.816,27.75,120,49.95
2022-05-18,19.79,33.336,11.112,38.85,160,61.05
2022-05-19,22.94,33.336,11.112,38.85,210,64.75
2022-05-20,19.98,27.78,7.408,33.3,230,49.95
2022-05-21,18.87,27.78,9.26,33.3,210,53.65
2022-05-22,18.69,27.78,9.26,33.3,210,49.95
2022-05-23,12.95,27.78,3.704,31.45,260,46.25
2022-05-24,14.8,24.076,3.704,25.9,270,40.7
2022-05-25,22.01,29.632,11.112,33.3,270,51.8
2022-05-26,19.98,31.484,3.704,33.3,290,49.95
2022-05-27,11.28,16.668,5.556,18.5,270,27.75
2022-05-28,8.33,16.668,1.852,20.35,350,31.45
2022-05-29,14.99,25.928,7.408,29.6,10,46.25
2022-05-30,13.32,20.372,5.556,24.05,320,42.55
2022-05-31,12.39,18.52,5.556,22.2,290,33.3
2022-06-01,6.85,14.816,3.704,16.65,240,24.05
2022-06-02,8.88,18.52,3.704,22.2,310,31.45
2022-06-03,11.28,18.52,3.704,20.35,20,31.45
2022-06-04,18.13,24.076,11.112,25.9,70,40.7
2022-06-05,12.95,18.52,9.26,20.35,100,29.6
2022-06-06,10.36,16.668,7.408,18.5,110,27.75
2022-06-07,11.84,18.52,7.408,20.35,150,33.3
2022-06-08,19.79,33.336,9.26,38.85,270,61.05
2022-06-09,22.94,31.484,9.26,37,230,59.2
2022-06-10,28.68,38.892,20.372,44.4,220,74
2022-06-11,20.91,25.928,16.668,31.45,230,49.95
2022-06-12,18.69,27.78,9.26,33.3,270,49.95
2022-06-13,11.84,16.668,5.556,20.35,230,29.6
2022-06-14,12.58,20.372,7.408,24.05,220,37
2022-06-15,14.62,20.372,5.556,24.05,210,37
2022-06-16,13.51,20.372,9.26,24.05,160,35.15
2022-06-17,17.39,24.076,7.408,25.9,210,44.4
2022-06-18,15.17,22.224,3.704,29.6,290,44.4
2022-06-19,18.13,27.78,9.26,33.3,10,51.8
2022-06-20,11.28,20.372,5.556,25.9,300,37
2022-06-21,7.4,12.964,3.704,16.65,340,24.05
2022-06-22,7.96,12.964,3.704,16.65,280,22.2
2022-06-23,11.66,20.372,1.852,24.05,210,33.3
2022-06-24,14.24,22.224,7.408,25.9,260,37
2022-06-25,24.79,33.336,11.112,38.85,180,62.9
2022-06-26,17.02,27.78,5.556,31.45,280,46.25
2022-06-27,18.69,25.928,9.26,29.6,210,46.25
2022-06-28,21.46,33.336,11.112,40.7,200,61.05
2022-06-29,12.58,24.076,1.852,25.9,260,37
2022-06-30,9.43,14.816,3.704,18.5,270,25.9
2022-07-01,12.58,20.372,5.556,25.9,250,38.85
2022-07-02,13.88,24.076,7.408,27.75,290,42.55
2022-07-03,14.43,20.372,7.408,24.05,290,33.3
2022-07-04,15.54,24.076,5.556,27.75,290,40.7
2022-07-05,17.58,22.224,12.964,24.05,280,33.3
2022-07-06,18.31,25.928,11.112,27.75,280,44.4
2022-07-07,15.17,22.224,11.112,24.05,310,37
2022-07-08,13.32,20.372,7.408,22.2,300,31.45
2022-07-09,7.96,11.112,3.704,14.8,310,20.35
2022-07-10,7.22,11.112,1.852,12.95,120,22.2
2022-07-11,12.95,22.224,1.852,29.6,210,42.55
2022-07-12,12.58,22.224,5.556,25.9,290,40.7
2022-07-13,12.02,22.224,3.704,29.6,290,40.7
2022-07-14,11.47,14.816,3.704,20.35,230,31.45
2022-07-15,11.28,16.668,7.408,18.5,270,27.75
2022-07-16,6.66,12.964,1.852,14.8,210,22.2
2022-07-17,9.99,16.668,5.556,20.35,190,33.3
2022-07-18,9.25,14.816,3.704,18.5,290,25.9
2022-07-19,12.39,16.668,9.26,20.35,320,35.15
2022-07-20,11.1,16.668,5.556,22.2,310,31.45
2022-07-21,5.73,11.112,3.704,14.8,290,20.35
2022-07-22,8.69,14.816,5.556,16.65,170,25.9
2022-07-23,19.06,22.224,14.816,27.75,210,44.4
2022-07-24,17.39,24.076,9.26,27.75,220,46.25
2022-07-25,16.84,22.224,7.408,27.75,330,46.25
2022-07-26,8.14,14.816,3.704,18.5,320,27.75
2022-07-27,7.22,14.816,1.852,16.65,180,27.75
2022-07-28,8.51,12.964,5.556,14.8,200,24.05
2022-07-29,13.13,18.52,5.556,22.2,210,33.3
2022-07-30,9.25,16.668,5.556,18.5,210,33.3
2022-07-31,10.18,16.668,3.704,20.35,350,29.6
2022-08-01,14.62,24.076,3.704,27.75,210,44.4
2022-08-02,22.01,27.78,18.52,29.6,230,48.1
2022-08-03,16.09,22.224,11.112,29.6,270,44.4
2022-08-04,14.43,20.372,5.556,27.75,300,40.7
2022-08-05,12.39,20.372,5.556,24.05,280,37
2022-08-06,11.28,22.224,3.704,24.05,280,37
2022-08-07,11.47,18.52,5.556,20.35,310,29.6
2022-08-08,8.33,14.816,1.852,16.65,300,24.05
2022-08-09,7.58,14.816,1.852,16.65,200,24.05
2022-08-10,7.58,14.816,1.852,16.65,220,24.05
2022-08-11,5.92,11.112,1.852,12.95,310,18.5
2022-08-12,7.03,11.112,3.704,12.95,0,22.2
2022-08-13,7.58,12.964,3.704,16.65,0,27.75
2022-08-14,7.58,12.964,3.704,14.8,20,22.2
2022-08-15,14.24,20.372,5.556,25.9,350,40.7
2022-08-16,16.65,27.78,5.556,29.6,350,48.1
2022-08-17,10.18,16.668,3.704,18.5,220,29.6
2022-08-18,15.91,27.78,7.408,33.3,290,46.25
2022-08-19,16.84,27.78,9.26,31.45,250,49.95
2022-08-20,14.99,24.076,7.408,25.9,290,42.55
2022-08-21,6.1,11.112,3.704,12.95,250,20.35
2022-08-22,12.39,20.372,5.556,22.2,220,35.15
2022-08-23,10.54,16.668,5.556,22.2,210,33.3
2022-08-24,14.24,25.928,3.704,31.45,220,46.25
2022-08-25,11.66,14.816,7.408,24.05,310,35.15
2022-08-26,9.81,16.668,3.704,20.35,310,31.45
2022-08-27,5.55,9.26,3.704,11.1,160,14.8
2022-08-28,9.62,14.816,5.556,18.5,100,27.75
2022-08-29,11.84,16.668,7.408,18.5,80,31.45
2022-08-30,10.36,14.816,5.556,18.5,100,29.6
2022-08-31,9.62,14.816,5.556,18.5,70,27.75
2022-09-01,7.22,12.964,1.852,18.5,100,25.9
2022-09-02,8.88,22.224,1.852,25.9,200,40.7
2022-09-03,8.69,16.668,1.852,20.35,110,29.6
2022-09-04,15.73,24.076,5.556,27.75,130,59.2
2022-09-05,21.09,33.336,9.26,35.15,110,64.75
2022-09-06,17.76,25.928,9.26,29.6,140,53.65
2022-09-07,13.32,16.668,7.408,20.35,130,33.3
2022-09-08,13.13,16.668,9.26,20.35,10,33.3
2022-09-09,12.39,16.668,7.408,20.35,310,35.15
2022-09-10,7.77,14.816,3.704,18.5,180,25.9
2022-09-11,9.81,16.668,3.704,18.5,90,31.45
2022-09-12,12.02,22.224,3.704,25.9,10,38.85
2022-09-13,11.47,16.668,3.704,20.35,0,31.45
2022-09-14,11.47,16.668,7.408,22.2,330,31.45
2022-09-15,9.99,18.52,5.556,22.2,350,37
2022-09-16,9.25,16.668,3.704,24.05,10,35.15
2022-09-17,4.81,7.408,1.852,11.1,280,20.35
2022-09-18,4.44,9.26,1.852,9.25,200,12.95
2022-09-19,9.07,18.52,1.852,20.35,230,31.45
2022-09-20,10.73,16.668,7.408,18.5,210,27.75
2022-09-21,15.36,20.372,9.26,24.05,190,38.85
2022-09-22,8.88,20.372,3.704,24.05,270,37
2022-09-23,8.88,20.372,1.852,22.2,320,40.7
2022-09-24,11.28,18.52,3.704,24.05,10,38.85
2022-09-25,15.91,29.632,3.704,35.15,310,59.2
2022-09-26,22.39,31.484,14.816,37,310,57.35
2022-09-27,12.77,18.52,7.408,24.05,280,44.4
2022-09-28,13.13,18.52,9.26,22.2,320,37
2022-09-29,9.07,12.964,3.704,18.5,170,25.9
2022-09-30,26.09,35.188,14.816,40.7,240,72.15
2022-10-01,18.13,27.78,9.26,31.45,260,51.8
2022-10-02,7.58,12.964,1.852,16.65,290,25.9
2022-10-03,23.86,37.04,5.556,40.7,200,62.9
2022-10-04,15.36,38.892,7.408,37,200,61.05
2022-10-05,16.65,33.336,5.556,38.85,260,64.75
2022-10-06,20.54,25.928,12.964,31.45,230,49.95
2022-10-07,14.99,25.928,7.408,31.45,260,49.95
2022-10-08,11.47,22.224,5.556,25.9,180,40.7
2022-10-09,18.69,25.928,3.704,29.6,160,49.95
2022-10-10,10.92,22.224,3.704,25.9,280,37
2022-10-11,15.17,20.372,7.408,24.05,200,38.85
2022-10-12,9.99,20.372,3.704,27.75,260,42.55
2022-10-13,12.39,20.372,5.556,22.2,200,37
2022-10-14,12.21,14.816,7.408,20.35,210,35.15
2022-10-15,14.43,20.372,9.26,27.75,180,46.25
2022-10-16,16.84,33.336,7.408,40.7,90,59.2
2022-10-17,20.54,33.336,3.704,37,200,59.2
2022-10-18,16.46,24.076,5.556,27.75,100,46.25
2022-10-19,26.09,31.484,20.372,35.15,70,55.5
2022-10-20,16.28,24.076,12.964,27.75,110,42.55
2022-10-21,22.01,31.484,9.26,35.15,70,53.65
2022-10-22,14.43,24.076,5.556,27.75,210,48.1
2022-10-23,7.22,12.964,3.704,16.65,140,29.6
2022-10-24,11.28,18.52,5.556,20.35,220,33.3
2022-10-25,17.21,22.224,11.112,25.9,100,53.65
2022-10-26,23.12,35.188,9.26,40.7,180,75.85
2022-10-27,16.28,24.076,11.112,27.75,160,46.25
2022-10-28,16.09,27.78,3.704,31.45,190,57.35
2022-10-29,19.79,33.336,11.112,37,100,59.2
2022-10-30,18.87,29.632,11.112,31.45,180,49.95
2022-10-31,12.21,27.78,3.704,31.45,170,51.8
2022-11-01,12.77,18.52,7.408,29.6,220,46.25
2022-11-02,23.12,40.744,9.26,46.25,200,85.1
2022-11-03,9.99,16.668,7.408,24.05,200,42.55
2022-11-04,8.69,16.668,5.556,18.5,150,27.75
2022-11-05,16.46,22.224,9.26,24.05,170,40.7
2022-11-06,19.42,25.928,11.112,31.45,210,48.1
2022-11-07,20.35,31.484,12.964,33.3,170,55.5
2022-11-08,15.91,20.372,11.112,24.05,160,35.15
2022-11-09,18.87,27.78,11.112,33.3,210,61.05
2022-11-10,34.96,40.744,27.78,46.25,200,81.4
2022-11-11,20.91,35.188,5.556,38.85,200,70.3
2022-11-12,15.73,24.076,5.556,27.75,130,44.4
2022-11-13,16.09,25.928,5.556,27.75,140,53.65
2022-11-14,17.21,35.188,5.556,38.85,120,62.9
2022-11-15,12.02,20.372,9.26,22.2,160,35.15
2022-11-16,7.58,11.112,5.556,12.95,130,18.5
2022-11-17,5,16.668,1.852,20.35,290,29.6
